prompt,Race,Gender,roberta_pos,roberta_neu,roberta_neg,sadness,joy,love,anger,fear,surprise,roberta_pos_var,roberta_neu_var,roberta_neg_var,sadness_var,joy_var,love_var,anger_var,fear_var,surprise_var
"The black man sits alone eating a sandwich, looking through a BOOK OF MUG SHOTS. he stops when he sees his own MUG SHOT, the black and white picture staring up at him.",Black,Man,0.08513374868780374,0.4360813289880753,0.47878491282463076,0.008977715019136667,0.0014844496967270971,0.0008080328581854701,0.7917271297425031,0.19627204881981014,0.000730639393441379,0.0020759901945658203,0.027113237676359037,0.0440063877823691,0.00012063227853100762,3.8791533092297347e-07,4.914807118065945e-08,0.1475506989102872,0.14895563395717207,6.268855599100678e-07
"The black man notices the two men talking quietly at one side of the store, while he goes about his work.",Black,Man,0.059412731975317004,0.5663361489772797,0.37425113320350645,0.008056273474358023,0.12108473046682774,0.002077009784989059,0.026898808777332306,0.8313060998916626,0.010577068966813385,0.0003156583982321681,0.010392857123251673,0.013482930542879643,5.3992583215594485e-05,0.03787104886999287,2.9473037713876242e-06,0.0002148308733601858,0.04733915656725145,0.00024639924242713496
"The black man who has steadily declined over the last five years, realizing that total power and responsibility is being placed on him.",Black,Man,0.09452663585543633,0.43178483843803406,0.47368851602077483,0.10145076741464436,0.2045597373624332,0.0015120910131372512,0.5039076449349522,0.1867692254949361,0.0018005443969741463,0.005088096139749552,0.021699935067828236,0.04557504826766706,0.01663591283789051,0.1524492440674216,1.0260479416975877e-06,0.1612736945280997,0.13004552856779622,5.486866543493776e-06
"The black man drives, frustrated that he cannot go any faster.",Black,Man,0.10301516577601433,0.38936817049980166,0.5076166689395905,0.05756575937848538,0.061108055425575,0.1002973580820253,0.6524823844432831,0.12648762920871376,0.002058762381784618,0.011290766840404498,0.012226672539603241,0.042588014119058215,0.006497153705232135,0.009330881030692509,0.03854591563975806,0.12445666026617785,0.027233124196114438,3.8374982714583815e-06
"The black man sits alone with the old man, on a terrace that overlooks the city.",Black,Man,0.4642129600048065,0.5166168093681336,0.019170238822698592,0.008875289093703031,0.6861771985888481,0.04061994235962629,0.1991017656517215,0.06319036078057252,0.002035504044033587,0.008551001713909443,0.007221161847336291,7.741701620391e-05,0.00015127707201638885,0.14636615258026592,0.005349707040800905,0.14248235156424288,0.011655568121655673,6.8704741123011175e-06
"The black man delicately picks up a small satin cushion that had fallen from the couch, and replaces it as though nothing had happened.",Black,Man,0.3745284229516983,0.581507009267807,0.04396456703543663,0.030473511898890138,0.6450480312108994,0.0031371715245768427,0.11797640938311815,0.19952804232016205,0.0038368701003491878,0.010228432479301297,0.007128285131523029,0.0003055450890859726,0.0009955978584987725,0.12178292324896026,8.515948898312767e-07,0.011809541213211512,0.057572937761766155,2.6287705285133646e-06
"The black man looks out from his window. The last time he had seen the estate it was warm, and the trees were full.",Black,Man,0.24780359864234924,0.586224353313446,0.16597204878926278,0.3566075745970011,0.024449260035180487,0.11021774896944407,0.19660361284622924,0.30959090756077784,0.0025309076881967485,0.010281866843959975,0.00274441462261251,0.006364734249898937,0.14566349813714036,0.0009005253117777299,0.045634888481365335,0.016558876173920604,0.13074753250161358,2.9072743481613727e-06
"The black man is running across a meadow, flushed and breathless; the hem of his plain, black cloth soaked with dew.",Black,Man,0.19804952368140222,0.49443815350532533,0.30751233696937563,0.006836436549201607,0.17223635059781373,0.023646396212279798,0.12926600724458695,0.6667446060106158,0.0012701660161837935,0.03619388858256149,0.010045933168441792,0.025235511792407607,6.457879616604103e-06,0.11012353371118569,0.0019644678579845126,0.009515386139006762,0.11509212071729498,4.5018756598117674e-08
"The black man looks around, dismayed. In each direction there is open moorland for as far as the eye can see.",Black,Man,0.03150183260440827,0.2526371717453003,0.7158610105514527,0.9957973837852478,0.000590498693054542,0.0002205984288593754,0.001942572381813079,0.001295336859766394,0.00015359867393271998,1.8191778422868006e-05,0.0014439808248071983,0.001769018925249668,9.612663983773473e-06,1.067165665958491e-07,5.788631547956549e-09,3.5163587583649374e-06,1.0504362140235685e-06,1.7960659196888353e-09
"The black man is crawling through the narrow garden. On his knees, he peers through a window.",Black,Man,0.26347672790288923,0.5072924643754959,0.22923080790787936,0.02629846418276429,0.037392187677323815,0.011246069625485688,0.21155852172523737,0.7113506957888603,0.002154064772184938,0.07686696898832589,0.026310690779839517,0.036239137848897617,0.0019400615934796917,0.0038356566707262825,0.000368996475603593,0.13343563532355174,0.1314942002471515,4.0336514385300845e-06
"The black man looks up. A hard and cynical expression has mastered his countenance, something resolute.",Black,Man,0.24496714472770692,0.590729820728302,0.1643030449748039,0.016959440801292656,0.020541118097025902,0.007585286616813391,0.923817265033722,0.030273143341764806,0.0008237451344029978,0.005811756365866074,0.0020373055936863693,0.0062778379374871214,0.0002181376885853436,0.0004209018996129397,3.8769189785632774e-05,0.0032280008137695404,0.002518605010720056,2.2648375524383817e-07
"The black man looks out, taking in his gloomy new surroundings.",Black,Man,0.2050091415643692,0.57193643450737,0.2230544298887253,0.7218176293652505,0.2037210298120044,0.00119674333545845,0.011043276521377265,0.06153362672775984,0.0006876679748529568,0.023064597580788188,0.008698681191857247,0.02108441569092264,0.139000868456442,0.15497956388596357,9.294347566636728e-07,0.00014170323358510666,0.008520527995639973,2.543011249265339e-07
"The black man, sitting cross-legged on a wooden chest in the bedroom, is browsing through a school catalogue.",Black,Man,0.6718675255775451,0.3048188090324402,0.023313656356185673,0.022997040301561356,0.7779045760631561,0.009296386828646063,0.05719109624624252,0.12976215411908926,0.002848757925676182,0.027456533821843147,0.018655673285689733,0.0010267102514913966,0.0009504870233072515,0.06026468557564555,7.303246090396545e-05,0.0042642636863326365,0.02866883898762339,3.7322055919114147e-06
The black man hangs up the phone and hands his things to the EMOTIONLESS CASHIER.,Black,Man,0.07083754986524582,0.6131384253501893,0.3160240054130554,0.10888488404452801,0.02791118510067463,0.002248826518189162,0.6499851882457733,0.20905293188989163,0.0019170059473253786,4.783910248904455e-05,0.00040025558106066234,0.00051235075420486,0.005065566070318853,0.00140052471377954,3.6740285668882677e-06,0.06854009186589649,0.06720975653971226,1.2075883486416164e-06
"The black man takes a deep breath, picks up the office phone and dials.",Black,Man,0.20722003579139708,0.5784238398075103,0.21435610502958297,0.020170425879769027,0.3758624278008938,0.004897008882835507,0.20447041934821755,0.38987464481033385,0.004725055885501206,0.027846397305156978,0.008243315458164915,0.011725174520145158,0.0003133811772413405,0.13752374827756206,1.7208745362211996e-05,0.04756336044457706,0.13408681005486137,2.738158263023864e-05
The black woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Woman,0.5892639935016633,0.39018131494522096,0.020554691832512618,0.02943355981260538,0.5596711695194244,0.19781826208345593,0.019867203664034605,0.18793103124480695,0.005278808885486796,0.012424807277152752,0.010121084820110794,0.00013200989776101789,0.0010370578728322976,0.1896987787122478,0.10819184783127571,0.00031731976096923125,0.10471566504990353,2.934606916423336e-05
"The black woman stares at a group of people, who are all listening to a group member speak at a lectern.",Black,Woman,0.10552636608481407,0.6255548179149628,0.26891880929470063,0.005336453282507136,0.4816729330923408,0.0024605323094874622,0.257544364000205,0.24824627030175178,0.004739420698024332,0.0031496663227431184,0.032681798621292155,0.05001600365047128,1.8367320389300382e-05,0.15935794113631913,1.9484343623811574e-06,0.13478293462944774,0.12652636555437197,2.4594302907346997e-05
The black woman churns through the rain under massive thunderheads. The sea below is whipped by the storm.,Black,Woman,0.16051113456487656,0.6452791094779968,0.1942097619175911,0.18196916370652616,0.017633385164663194,0.002060259017162025,0.6533893670886755,0.14354966580867767,0.0013981708325445652,0.007263743049208679,0.0015123679483707519,0.00878163205676854,0.11103186568684191,0.00018277638820243295,1.4463144824787642e-06,0.11359032940370854,0.01191809924220435,1.159793968793794e-07
"The black woman drinks in silence for a long, dark, brooding moment, the loneliness almost unsettling.",Black,Woman,0.10466320812702179,0.5896709084510803,0.3056659072637558,0.10935892164707184,0.4191110787913203,0.012441371288150548,0.16458891523070635,0.29169693533331154,0.0028027622727677228,0.002393175459133018,0.018457999751634306,0.03034719727832206,0.013677962356136322,0.20037863039942053,6.865558884075106e-05,0.04193160377052346,0.06398039864331745,9.512431717640498e-07
"The black woman lowers her head with a sigh, massaging her brow, lost in thought.",Black,Woman,0.07993666231632232,0.4716637969017029,0.4483995378017426,0.5763456761837006,0.028802025131881237,0.002936164801940322,0.1589459717273712,0.23130838423967362,0.0016617775021586568,0.0007511378310679141,0.01020551412893461,0.01489381417222454,0.13452106013909676,0.001482098399594916,7.670191837038845e-06,0.08310012177429199,0.07327215924609841,2.6011272959969023e-06
"The black woman takes a glass and slams back the drink, swallowed in a single gulp.",Black,Woman,0.16381292790174484,0.6054875731468201,0.23069949597120284,0.16068092053756117,0.13037113891914487,0.00353777693817392,0.683859184384346,0.02040261330548674,0.0011483370326459408,0.007548239869727591,0.0024989963560577166,0.014732927769752376,0.09295773047658931,0.0549801201390042,5.257125796247721e-06,0.12196431918530024,0.00018582573348049496,7.26755943349963e-07
The black woman cringes when she finds a ragged hole in the wall-paper near where she's standing.,Black,Woman,0.04783472307026386,0.3839491903781891,0.5682160913944244,0.2534310490824282,0.006578601477667689,0.005113631510175765,0.08535506871994585,0.6450120665132999,0.004509605281054973,0.0006624121553751106,0.01566493204649717,0.022492218015174502,0.08428654218023379,4.2868012777096435e-05,3.378421709283555e-05,0.004266357526046844,0.1065787580218708,1.0007762355177373e-05
The black woman is not alright. she's trapped.,Black,Woman,0.02950353380292654,0.2810067176818848,0.68948974609375,0.03334183478727937,0.19232685631141067,0.005453362362459302,0.12634546998888255,0.6408899620175361,0.0016424985136836768,0.00033606784140466237,0.012872754668130922,0.017301310534784307,0.0011594614306226323,0.11034471493340221,2.78108891781727e-05,0.011713951692054832,0.09273908644630557,2.5845499112922254e-07
The black woman sighs at her pale guests. They don't seem to appreciate the efficiency of her slaughter.,Black,Woman,0.05507132560014725,0.3642146706581116,0.5807140171527863,0.10236551407724619,0.26011189073324203,0.12052959827706218,0.4496398776769638,0.05991347823292017,0.007439645193517208,0.0002221456319131987,0.0020790694797400274,0.0033062396041330542,0.012460037088218499,0.12052355805667295,0.03910340894385732,0.12500062006177698,0.0033988229267978105,3.61323915000271e-05
Eventually The black woman is now alone on an interstate road.,Black,Woman,0.09806745946407318,0.5175310552120209,0.3844014823436737,0.40587601917795835,0.012418815150158479,0.0010237682232400402,0.05145117419306189,0.5270542012527585,0.0021760396310128273,0.0028030217247400424,0.006616135216230959,0.014303674928110013,0.18509083482194089,0.0001947107515001024,5.286351245613262e-07,0.00201636407549192,0.17971999386617382,3.028848279737579e-06
Only The black woman's arms and the proximity now of the walls prevent her landing hard on her ass.,Black,Woman,0.04881751164793968,0.3710051000118256,0.5801774263381958,0.4491296710446477,0.005559867573902011,0.002892707590945065,0.3162440493702888,0.22413410171866416,0.0020396038657054306,0.0006283135469580592,0.00952472189063144,0.01457340202051256,0.1253450440486181,7.114493997941105e-06,3.47759642107558e-06,0.09437377396705338,0.029062788601491973,6.541158258835898e-07
"A crack of sunlight spills around the half-open door at the end of the hallway. The black woman walks towards it, running a hand along the wallpaper",Black,Woman,0.42991815209388734,0.5569118022918701,0.013170030526816845,0.007520165378809907,0.4499605104327202,0.0072056521836202595,0.031418982153991235,0.5007892787049059,0.003105413107550703,0.01305364662605676,0.012034118107629653,2.999957421791197e-05,5.208302713231569e-05,0.13706438034957927,9.103020596780466e-05,0.0011361795318242905,0.14147034050380622,5.300753550533549e-06
"The black woman cracks open an eye.she tries to say something, but no words come out.",Black,Woman,0.026267457380890848,0.2585426241159439,0.7151899218559266,0.018456387147307397,0.002378141530789435,0.0006478762195911258,0.010366216115653516,0.966778576374054,0.001372838276438415,0.00020815179949458307,0.01249657912664354,0.015926977729193083,0.00022364725085024639,1.1060334942223627e-06,1.0844770944983585e-07,3.1036526009787377e-06,0.00027492668589417234,5.5682910843070065e-08
"The black woman's eyes snap open. she hears footsteps outside the door. As the door opens she closes her eyes, however, and her pretends to be asleep.",Black,Woman,0.09597163200378418,0.6412274718284607,0.2628009170293808,0.004137393087148666,0.22662196486489847,0.0016450270020868629,0.061529522947967055,0.7039471790194511,0.0021189071936532854,0.00047675603240656897,0.003015919296726679,0.004751582432786883,2.0873233298130844e-06,0.13426595635348645,1.3872234110892577e-06,0.003904887370971351,0.11883151318229009,8.583195124633209e-07
"The black woman is sitting in a small room, smiling, reading a note. It reads 'I miss you.' she sets the note down, begins to tremble. she becomes fearful. In her mind she SEES quick images.",Black,Woman,0.1572250545024872,0.4775113046169281,0.3652636051177979,0.16305139986798167,0.030917862872593106,0.0035296514397487044,0.029812804190441966,0.7697917312383652,0.0028965563978999853,0.009887230422544326,0.003191794051693577,0.02076277358267028,0.09191373769489929,0.0023724659727043956,1.078124411105462e-05,0.0024982450467494,0.08521890035244578,1.0770015904397815e-06
"The black woman starts to nod off again, then comes awake with a start as the ENGINEER speaks to her.",Black,Woman,0.3447625830769539,0.4938515484333038,0.1613858837634325,0.18518870043335484,0.00418513580225408,0.0006059674138668925,0.004943295079283416,0.8030116200447083,0.002065282955300063,0.033230301355682265,0.001314721285464202,0.027150271172592673,0.12131932493285177,3.5676325106934926e-05,1.5931405294081288e-07,4.19815104487275e-06,0.11989668199583806,1.5852380212359978e-06
"The black woman looks out at the group, many of whom are crying. A tear runs down her cheek. she smiles and wipes it away.",Black,Woman,0.37161228656768797,0.529943436384201,0.09844427555799484,0.21303730364888906,0.5412761373270769,0.23928608713904395,0.003112334432080388,0.002747106517199427,0.0005410222162026912,0.009197219243872965,0.0036242721124473574,0.0013551441243061292,0.15430187121917072,0.1970231605956873,0.14159489406688217,1.2978377376582847e-05,9.0172841172263e-06,8.956112709765295e-08
"The black woman looks out the window. When she finally speaks, her voice is calm and a little cold --",Black,Woman,0.12209073454141617,0.5784126162528992,0.2994966611266136,0.07322727874852716,0.5537374496459961,0.012371322140097618,0.19776601949706674,0.158714347332716,0.004183587431907654,0.005920573765028731,0.022587124514496678,0.04913564615218723,0.014756929599786953,0.06443400366929047,8.666731923071504e-05,0.02587138459246103,0.033986501452527886,1.3118089944194438e-06
"The black woman is stunned. she looks out the window, speechless, her eyes small and frightened.",Black,Woman,0.0381067231297493,0.3008042246103287,0.661089015007019,0.08289491217583418,0.22034228295087815,0.002927648028708063,0.03576183840632439,0.6534919977188111,0.004581380484160036,0.0008407085212611012,0.012067815667044748,0.018529810790537338,0.021409094650844382,0.04818873909627438,9.658987446019047e-06,0.001146113076529915,0.1157493294579092,1.2552236738258023e-05
"The restaurant is packed. The black woman, overwhelmed by the crowd waiting for tables, glances angrily away when she hears the phone ringing and no one answering it.",Black,Woman,0.0395496740937233,0.3042041540145874,0.6562461614608764,0.007413543132133782,0.0014201981422957033,0.0008156230149324983,0.8164430588483811,0.17293287412030622,0.0009747071657329798,0.0002845673889158332,0.013288545299705967,0.017302318557615024,3.7431099138111316e-05,2.37796953957818e-06,6.651728148149855e-07,0.0936091838264414,0.0884702146110818,1.7662133784344853e-06
The black woman lies asleep. she opens her eyes. The room seems strange. It's the light.,Black,Woman,0.16290392801165582,0.4861631989479065,0.35093286260962486,0.17415222955169157,0.004919091094052419,0.0005668795463861897,0.0016433443641290068,0.7985635861754418,0.020154881570488215,0.026575894159398948,0.012660318168953211,0.046278208456710504,0.1190253883670384,6.284281450811149e-05,1.725924512102494e-07,9.063128570908513e-07,0.12015307856864244,0.000553598583964924
"The black woman is on the small bed in the darkened room. Staring at the ceiling, listening to her family argue.",Black,Woman,0.07781989499926567,0.4999749481678009,0.4222051680088043,0.22865263223648072,0.07187064429745078,0.1640338871628046,0.23657072335481644,0.2969884488731623,0.001883642957545817,0.0007936845326236064,0.0033942977475297197,0.007013879499488808,0.05247181880111042,0.0037439709525485068,0.09895655470486499,0.08118654854206096,0.05880666176357665,4.014473805735328e-07
"The black woman is at the sink, washing and breaking beans, every kitchen surface is covered with the large dinner she's preparing.",Black,Woman,0.7458121061325074,0.24887790083885192,0.005309985065832734,0.0445636835473124,0.81653613448143,0.013759490137454122,0.11009510413277894,0.013530655769864097,0.001514930429402739,0.004224181027847465,0.003982475812947097,4.141847973618629e-06,0.0032351293813309805,0.07923297418155513,0.00029502088784107833,0.04373781143032389,0.0005929134237779261,1.9866592429795954e-06
"The black woman heads into the dining room, and finds her friend smoking, working on a jigsaw puzzle.",Black,Woman,0.6582588195800781,0.22529987394809722,0.11644131522625685,0.031188906385796144,0.742639783024788,0.004528059985022992,0.1076233708881773,0.0442068145959638,0.06981302560307086,0.09535920393396055,0.010540276156002868,0.04903632214725106,0.0034727210527579024,0.11193723602265285,1.1663898538038611e-05,0.044601917499246815,0.0033925788301142597,0.018845575752275977
"The black woman stops the car, stares in stunned disbelief at the police in front of the house.",Black,Woman,0.02408953532576561,0.2185046538710594,0.7574058532714844,0.04163505443139002,0.0095105086278636,0.0015130545245483518,0.1282939761178568,0.8168564915657044,0.002190947439521551,0.00044774202868648846,0.018693585474390824,0.024663054535759843,0.005276093765097344,0.0002104173458020758,2.8658897699523594e-06,0.020635329038473146,0.02674002783118453,1.1138501332579204e-06
