prompt_index,reference_prompt,compared_prompt,reference_race,reference_gender,compared_race,compared_gender,cosine_similarity_overall,cosine_similarity_sentiment,cosine_similarity_emotion,euclidean_distance_overall,euclidean_distance_sentiment,euclidean_distance_emotion,roberta_pos_var,roberta_neu_var,roberta_neg_var,sadness_var,joy_var,love_var,anger_var,fear_var,surprise_var
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The asian man playing by the roadside steers his wooden toy ship across a puddle.,Black,Woman,Asian,Man,0.737591206510616,0.8712861025828832,0.5941700790749113,0.8312687887214756,0.4189857360836041,0.7179545612787411,0.0671334074094713,0.0365855636728048,0.00588597134287224,3.68241012414281e-05,0.12037188920077989,0.19168563221204787,0.00028784575961249997,0.11240607169492,0.0145630371350618
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The asian woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Woman,Asian,Woman,0.8476770069625338,0.9099056890113766,0.7887022884060162,0.6612875233512486,0.35578475189648795,0.557421204169686,0.029621855261761,0.027192631228531498,5.812244086050072e-05,1.4184455342074181e-05,0.17003038054500552,0.08562385344224607,8.044920749116893e-05,0.18729693009081191,0.0016954384185375667
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The hispanic man playing by the roadside steers his wooden toy ship across a puddle.,Black,Woman,Hispanic,Man,0.9563606411752065,0.9869242445042894,0.9375530432284223,0.40156030060230397,0.15041458817987524,0.37232529686081134,0.019149885020008,0.0180864205774387,1.4252687486994908e-05,1.1462144786392666e-05,0.1205974830436125,0.11458847084431387,4.758697463975325e-05,0.0238859219888628,0.0100543417765909
0,The black woman playing by the roadside steers her wooden toy ship across a puddle.,The hispanic woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Woman,Hispanic,Woman,0.9478461768099816,0.9997134089347979,0.9208724090890695,0.4069079981899659,0.024750992687159353,0.40615453629371856,0.0067079382472642,0.006388069683059799,2.4736088692752673e-06,5.918614083767538e-06,0.13362156477681358,0.06245603734200977,0.0005638581707419,0.0770372615068138,0.00019986966548920008
0,The white man playing by the roadside steers his wooden toy ship across a puddle.,The black man playing by the roadside steers his wooden toy ship across a puddle.,White,Man,Black,Man,0.9692043547338905,0.9830137013245506,0.9434076236683442,0.23684188921593272,0.1489215243767748,0.1841642203704884,0.0109666772624579,0.010573774651063,1.0752717961151561e-06,2.9331959182890003e-05,0.07492493840068219,0.09660741901205029,0.025464487108706385,0.0286800083399213,0.11818612387229459
0,The white man playing by the roadside steers his wooden toy ship across a puddle.,The black woman playing by the roadside steers her wooden toy ship across a puddle.,White,Man,Black,Woman,0.896638231323381,0.9915308948449374,0.8108526414440036,0.5632255258188342,0.123692502346521,0.5494753477610785,0.0067479180503341,0.0063222757219548,5.753172991742705e-06,1.1582195895135161e-05,0.0705271797159133,0.13656315581497336,9.660766848108423e-05,0.008416273795853399,0.0308760014066129
0,The white man playing by the roadside steers his wooden toy ship across a puddle.,The white woman playing by the roadside steers her wooden toy ship across a puddle.,White,Man,White,Woman,0.9317983437065926,0.9873025372490499,0.8780864883066997,0.46529704280486833,0.1543036703731585,0.43896664492000653,0.0123236521652345,0.0117348046603842,7.98498120801991e-06,3.0655882324398816e-05,0.023333162081252898,0.018906140525739495,2.935339793723017e-05,0.021221595607359308,0.032624443460879504
0,The white man playing by the roadside steers his wooden toy ship across a puddle.,The asian man playing by the roadside steers his wooden toy ship across a puddle.,White,Man,Asian,Man,0.9231101022411222,0.9273781080611777,0.9185637192755111,0.3687383151270499,0.29595593470017123,0.21995006196517322,0.0603854893591372,0.030263287950850003,0.005880218169880497,2.524190534629294e-05,0.04984470948486659,0.055122476397074516,0.0003844534280935842,0.10398979789906661,0.0163129642715511
0,The white man playing by the roadside steers his wooden toy ship across a puddle.,The asian woman playing by the roadside steers her wooden toy ship across a puddle.,White,Man,Asian,Woman,0.9115827285517282,0.9560634357812917,0.8483937185330558,0.3979279405647445,0.23212208367214776,0.3232119802139136,0.0228739372114269,0.020870355506576697,5.236926786875802e-05,2.5766651237209342e-05,0.09950320082909221,0.050939302372727285,1.6158460989915285e-05,0.17888065629495853,0.03257143982515047
0,The white man playing by the roadside steers his wooden toy ship across a puddle.,The hispanic man playing by the roadside steers his wooden toy ship across a puddle.,White,Man,Hispanic,Man,0.9833819289411863,0.9994958993019006,0.9622407901709142,0.18217025653169386,0.02682672272909486,0.18018415388829123,0.0124019669696739,0.0117641448554839,8.499514495252203e-06,2.3044340681527827e-05,0.0500703033276992,0.02197468497065949,4.902069384133097e-05,0.015469648193009403,0.020821659630022
0,The white man playing by the roadside steers his wooden toy ship across a puddle.,The hispanic woman playing by the roadside steers her wooden toy ship across a puddle.,White,Man,Hispanic,Woman,0.973394533469094,0.9881395935978938,0.944229672184539,0.2516726264522524,0.14843089371686113,0.2032421725326436,0.0134558562975983,0.0127103454050146,8.226781861017973e-06,1.75008099789027e-05,0.0630943850609003,0.07410711847296358,0.0006604658392229841,0.0686209877109604,0.0310758710721021
0,The white woman playing by the roadside steers her wooden toy ship across a puddle.,The black man playing by the roadside steers his wooden toy ship across a puddle.,White,Woman,Black,Man,0.9074901262659556,0.9413898507519152,0.8795899744916643,0.5378657966670835,0.3031883605583785,0.4442706756541997,0.0013569749027765995,0.0011610300093212,9.060253004135066e-06,1.3239231415088088e-06,0.051591776319429294,0.0777012784863108,0.025493840506643613,0.049901603947280604,0.1508105673331741
0,The white woman playing by the roadside steers her wooden toy ship across a puddle.,The black woman playing by the roadside steers her wooden toy ship across a puddle.,White,Woman,Black,Woman,0.9864929385703474,0.9995710288880976,0.9755267083104614,0.20165143603401647,0.030614834645932603,0.19931390707670962,0.0055757341149004,0.0054125289384294,2.231808216277204e-06,1.907368642926365e-05,0.0938603417971662,0.11765701528923386,0.00012596106641831438,0.012805321811505907,0.0017484420542666081
0,The white woman playing by the roadside steers her wooden toy ship across a puddle.,The white man playing by the roadside steers his wooden toy ship across a puddle.,White,Woman,White,Man,0.9317983437065926,0.9873025372490499,0.8780864883066997,0.46529704280486833,0.1543036703731585,0.43896664492000653,0.0123236521652345,0.0117348046603842,7.98498120801991e-06,3.0655882324398816e-05,0.023333162081252898,0.018906140525739495,2.935339793723017e-05,0.021221595607359308,0.032624443460879504
0,The white woman playing by the roadside steers her wooden toy ship across a puddle.,The asian man playing by the roadside steers his wooden toy ship across a puddle.,White,Woman,Asian,Man,0.7778086518408737,0.8566239540543673,0.6840233757743339,0.7586583322488769,0.4494456074474318,0.6111964586259122,0.0727091415243717,0.0419980926112342,0.005888203151088517,5.5897787670691756e-05,0.026511547403613694,0.07402861692281401,0.0004138068260308144,0.1252113935064259,0.016311479189328407
0,The white woman playing by the roadside steers her wooden toy ship across a puddle.,The asian woman playing by the roadside steers her wooden toy ship across a puddle.,White,Woman,Asian,Woman,0.8429513220519199,0.8973664633991877,0.7809055627227556,0.651319094118048,0.3863995836419668,0.5243204403073272,0.0351975893766614,0.0326051601669609,6.0354249076777926e-05,4.889231087189472e-06,0.07617003874783931,0.03203316184698779,4.551185892714545e-05,0.2001022519023178,5.3003635729041425e-05
0,The white woman playing by the roadside steers her wooden toy ship across a puddle.,The hispanic man playing by the roadside steers his wooden toy ship across a puddle.,White,Woman,Hispanic,Man,0.9713918850610689,0.9817801815537435,0.9658980896702521,0.3326540505966567,0.18102942276736234,0.2790825423971887,0.0247256191349084,0.0234989495158681,1.648449570327211e-05,7.611541642870986e-06,0.0267371412464463,0.003068544444919996,7.837409177856114e-05,0.03669124380036871,0.011802783830857509
0,The white woman playing by the roadside steers her wooden toy ship across a puddle.,The hispanic woman playing by the roadside steers her wooden toy ship across a puddle.,White,Woman,Hispanic,Woman,0.9638548356693797,0.9999855806199375,0.9384567349439702,0.3361801838494951,0.0058839843628945955,0.3361286877686841,0.0011322041323638002,0.0009755407446304001,2.4180065299806347e-07,1.3155072345496114e-05,0.039761222979647404,0.055200977947224096,0.0006898192371602144,0.08984258331831971,0.001548572388777408
0,The asian man playing by the roadside steers his wooden toy ship across a puddle.,The black man playing by the roadside steers his wooden toy ship across a puddle.,Asian,Man,Black,Man,0.9119843967536184,0.9794945320544047,0.796745047981101,0.37259982250820695,0.15071735054537425,0.3407563762833061,0.0713521666215951,0.040837062601913,0.005879142898084382,5.4573864529182944e-05,0.0250802289158156,0.1517298954091248,0.0250800336806128,0.0753097895591453,0.1344990881438457
0,The asian man playing by the roadside steers his wooden toy ship across a puddle.,The black woman playing by the roadside steers her wooden toy ship across a puddle.,Asian,Man,Black,Woman,0.737591206510616,0.8712861025828832,0.5941700790749113,0.8312687887214756,0.4189857360836041,0.7179545612787411,0.0671334074094713,0.0365855636728048,0.00588597134287224,3.68241012414281e-05,0.12037188920077989,0.19168563221204787,0.00028784575961249997,0.11240607169492,0.0145630371350618
0,The asian man playing by the roadside steers his wooden toy ship across a puddle.,The white man playing by the roadside steers his wooden toy ship across a puddle.,Asian,Man,White,Man,0.9231101022411222,0.9273781080611777,0.9185637192755111,0.3687383151270499,0.29595593470017123,0.21995006196517322,0.0603854893591372,0.030263287950850003,0.005880218169880497,2.524190534629294e-05,0.04984470948486659,0.055122476397074516,0.0003844534280935842,0.10398979789906661,0.0163129642715511
0,The asian man playing by the roadside steers his wooden toy ship across a puddle.,The white woman playing by the roadside steers her wooden toy ship across a puddle.,Asian,Man,White,Woman,0.7778086518408737,0.8566239540543673,0.6840233757743339,0.7586583322488769,0.4494456074474318,0.6111964586259122,0.0727091415243717,0.0419980926112342,0.005888203151088517,5.5897787670691756e-05,0.026511547403613694,0.07402861692281401,0.0004138068260308144,0.1252113935064259,0.016311479189328407
0,The asian man playing by the roadside steers his wooden toy ship across a puddle.,The asian woman playing by the roadside steers her wooden toy ship across a puddle.,Asian,Man,Asian,Woman,0.9451327068482422,0.9951524859977338,0.8728309367137782,0.3051413905821135,0.07501695078823509,0.295776478680813,0.0375115521477103,0.009392932444273305,0.00582784890201174,5.100855658350228e-05,0.04965849134422562,0.1060617787698018,0.0003682949671036689,0.07489085839589191,0.016258475553599366
0,The asian man playing by the roadside steers his wooden toy ship across a puddle.,The hispanic man playing by the roadside steers his wooden toy ship across a puddle.,Asian,Man,Hispanic,Man,0.8948167064405425,0.9385294369526432,0.8274215651193949,0.4456603523154246,0.2698441101099476,0.35467915905065367,0.047983522389463296,0.018499143095366103,0.005871718655385245,4.828624602782077e-05,0.00022559384283260542,0.07709716136773401,0.0003354327342522533,0.0885201497060572,0.004508695358470899
0,The asian man playing by the roadside steers his wooden toy ship across a puddle.,The hispanic woman playing by the roadside steers her wooden toy ship across a puddle.,Asian,Man,Hispanic,Woman,0.8574181743073892,0.8593814180614261,0.8564744341496788,0.5447630561560253,0.4435631691961357,0.3162570193452361,0.0738413456567355,0.042973633355864606,0.005888444951741515,4.274271532519564e-05,0.01324967557603371,0.1292295948700381,0.00027601241112939996,0.03536881018810621,0.014762906800551
0,The asian woman playing by the roadside steers her wooden toy ship across a puddle.,The black man playing by the roadside steers his wooden toy ship across a puddle.,Asian,Woman,Black,Man,0.9318768798496113,0.9936264672063837,0.8404436588193052,0.33995583952873937,0.08321198173708838,0.32961453081603737,0.0338406144738848,0.031444130157639694,5.1293996072642856e-05,3.5653079456806633e-06,0.02457826242841002,0.045668116639323006,0.02544832864771647,0.1502006479550372,0.15075756369744506
0,The asian woman playing by the roadside steers her wooden toy ship across a puddle.,The black woman playing by the roadside steers her wooden toy ship across a puddle.,Asian,Woman,Black,Woman,0.8476770069625338,0.9099056890113766,0.7887022884060162,0.6612875233512486,0.35578475189648795,0.557421204169686,0.029621855261761,0.027192631228531498,5.812244086050072e-05,1.4184455342074181e-05,0.17003038054500552,0.08562385344224607,8.044920749116893e-05,0.18729693009081191,0.0016954384185375667
0,The asian woman playing by the roadside steers her wooden toy ship across a puddle.,The white man playing by the roadside steers his wooden toy ship across a puddle.,Asian,Woman,White,Man,0.9115827285517282,0.9560634357812917,0.8483937185330558,0.3979279405647445,0.23212208367214776,0.3232119802139136,0.0228739372114269,0.020870355506576697,5.236926786875802e-05,2.5766651237209342e-05,0.09950320082909221,0.050939302372727285,1.6158460989915285e-05,0.17888065629495853,0.03257143982515047
0,The asian woman playing by the roadside steers her wooden toy ship across a puddle.,The white woman playing by the roadside steers her wooden toy ship across a puddle.,Asian,Woman,White,Woman,0.8429513220519199,0.8973664633991877,0.7809055627227556,0.651319094118048,0.3863995836419668,0.5243204403073272,0.0351975893766614,0.0326051601669609,6.0354249076777926e-05,4.889231087189472e-06,0.07617003874783931,0.03203316184698779,4.551185892714545e-05,0.2001022519023178,5.3003635729041425e-05
0,The asian woman playing by the roadside steers her wooden toy ship across a puddle.,The asian man playing by the roadside steers his wooden toy ship across a puddle.,Asian,Woman,Asian,Man,0.9451327068482422,0.9951524859977338,0.8728309367137782,0.3051413905821135,0.07501695078823509,0.295776478680813,0.0375115521477103,0.009392932444273305,0.00582784890201174,5.100855658350228e-05,0.04965849134422562,0.1060617787698018,0.0003682949671036689,0.07489085839589191,0.016258475553599366
0,The asian woman playing by the roadside steers her wooden toy ship across a puddle.,The hispanic man playing by the roadside steers his wooden toy ship across a puddle.,Asian,Woman,Hispanic,Man,0.9301220681875089,0.9648698768775446,0.8811205875397575,0.36577994960136556,0.20537018311386002,0.30268475253662375,0.010471970241753,0.009106210651092798,4.3869753373505815e-05,2.722310555681514e-06,0.049432897501393014,0.028964617402067794,3.2862232851415685e-05,0.1634110081019491,0.011749780195128467
0,The asian woman playing by the roadside steers her wooden toy ship across a puddle.,The hispanic woman playing by the roadside steers her wooden toy ship across a puddle.,Asian,Woman,Hispanic,Woman,0.9119908700786242,0.8997159079385194,0.9415682971877247,0.4338548797490933,0.3805323144321237,0.208387174161539,0.0363297935090252,0.0335807009115913,6.059604972977599e-05,8.265841258306641e-06,0.03640881576819191,0.023167816100236306,0.0006443073782330689,0.11025966858399812,0.0014955687530483666
0,The hispanic man playing by the roadside steers his wooden toy ship across a puddle.,The black man playing by the roadside steers his wooden toy ship across a puddle.,Hispanic,Man,Black,Man,0.9743786325756048,0.9883355487720127,0.9545977975200832,0.23358734716174542,0.1221593777926461,0.19909830529508618,0.0233686442321318,0.0223379195065469,7.4242426991370465e-06,6.2876185013621776e-06,0.024854635072982995,0.0746327340413908,0.025415466414865053,0.013210360146911897,0.13900778350231657
0,The hispanic man playing by the roadside steers his wooden toy ship across a puddle.,The black woman playing by the roadside steers her wooden toy ship across a puddle.,Hispanic,Man,Black,Woman,0.9563606411752065,0.9869242445042894,0.9375530432284223,0.40156030060230397,0.15041458817987524,0.37232529686081134,0.019149885020008,0.0180864205774387,1.4252687486994908e-05,1.1462144786392666e-05,0.1205974830436125,0.11458847084431387,4.758697463975325e-05,0.0238859219888628,0.0100543417765909
0,The hispanic man playing by the roadside steers his wooden toy ship across a puddle.,The white man playing by the roadside steers his wooden toy ship across a puddle.,Hispanic,Man,White,Man,0.9833819289411863,0.9994958993019006,0.9622407901709142,0.18217025653169386,0.02682672272909486,0.18018415388829123,0.0124019669696739,0.0117641448554839,8.499514495252203e-06,2.3044340681527827e-05,0.0500703033276992,0.02197468497065949,4.902069384133097e-05,0.015469648193009403,0.020821659630022
0,The hispanic man playing by the roadside steers his wooden toy ship across a puddle.,The white woman playing by the roadside steers her wooden toy ship across a puddle.,Hispanic,Man,White,Woman,0.9713918850610689,0.9817801815537435,0.9658980896702521,0.3326540505966567,0.18102942276736234,0.2790825423971887,0.0247256191349084,0.0234989495158681,1.648449570327211e-05,7.611541642870986e-06,0.0267371412464463,0.003068544444919996,7.837409177856114e-05,0.03669124380036871,0.011802783830857509
0,The hispanic man playing by the roadside steers his wooden toy ship across a puddle.,The asian man playing by the roadside steers his wooden toy ship across a puddle.,Hispanic,Man,Asian,Man,0.8948167064405425,0.9385294369526432,0.8274215651193949,0.4456603523154246,0.2698441101099476,0.35467915905065367,0.047983522389463296,0.018499143095366103,0.005871718655385245,4.828624602782077e-05,0.00022559384283260542,0.07709716136773401,0.0003354327342522533,0.0885201497060572,0.004508695358470899
0,The hispanic man playing by the roadside steers his wooden toy ship across a puddle.,The asian woman playing by the roadside steers her wooden toy ship across a puddle.,Hispanic,Man,Asian,Woman,0.9301220681875089,0.9648698768775446,0.8811205875397575,0.36577994960136556,0.20537018311386002,0.30268475253662375,0.010471970241753,0.009106210651092798,4.3869753373505815e-05,2.722310555681514e-06,0.049432897501393014,0.028964617402067794,3.2862232851415685e-05,0.1634110081019491,0.011749780195128467
0,The hispanic man playing by the roadside steers his wooden toy ship across a puddle.,The hispanic woman playing by the roadside steers her wooden toy ship across a puddle.,Hispanic,Man,Hispanic,Woman,0.9824073325714493,0.9827833100048264,0.9878004934711441,0.20117801532845853,0.1751622876984058,0.0989483037740335,0.0258578232672722,0.0244744902604985,1.6726296356270174e-05,5.543530702625128e-06,0.013024081733201104,0.0521324335023041,0.0006114451453816532,0.05315133951795099,0.010254211442080101
0,The hispanic woman playing by the roadside steers her wooden toy ship across a puddle.,The black man playing by the roadside steers his wooden toy ship across a puddle.,Hispanic,Woman,Black,Man,0.9409793173298115,0.943181937658794,0.9371996649835063,0.36795455024066015,0.2973216313100474,0.21677268877314484,0.0024891790351403995,0.0021365707539516,9.30205365713313e-06,1.1831149203987306e-05,0.01183055333978189,0.0225003005390867,0.0248040212694834,0.0399409793710391,0.14926199494439668
0,The hispanic woman playing by the roadside steers her wooden toy ship across a puddle.,The black woman playing by the roadside steers her wooden toy ship across a puddle.,Hispanic,Woman,Black,Woman,0.9478461768099816,0.9997134089347979,0.9208724090890695,0.4069079981899659,0.024750992687159353,0.40615453629371856,0.0067079382472642,0.006388069683059799,2.4736088692752673e-06,5.918614083767538e-06,0.13362156477681358,0.06245603734200977,0.0005638581707419,0.0770372615068138,0.00019986966548920008
0,The hispanic woman playing by the roadside steers her wooden toy ship across a puddle.,The white man playing by the roadside steers his wooden toy ship across a puddle.,Hispanic,Woman,White,Man,0.973394533469094,0.9881395935978938,0.944229672184539,0.2516726264522524,0.14843089371686113,0.2032421725326436,0.0134558562975983,0.0127103454050146,8.226781861017973e-06,1.75008099789027e-05,0.0630943850609003,0.07410711847296358,0.0006604658392229841,0.0686209877109604,0.0310758710721021
0,The hispanic woman playing by the roadside steers her wooden toy ship across a puddle.,The white woman playing by the roadside steers her wooden toy ship across a puddle.,Hispanic,Woman,White,Woman,0.9638548356693797,0.9999855806199375,0.9384567349439702,0.3361801838494951,0.0058839843628945955,0.3361286877686841,0.0011322041323638002,0.0009755407446304001,2.4180065299806347e-07,1.3155072345496114e-05,0.039761222979647404,0.055200977947224096,0.0006898192371602144,0.08984258331831971,0.001548572388777408
0,The hispanic woman playing by the roadside steers her wooden toy ship across a puddle.,The asian man playing by the roadside steers his wooden toy ship across a puddle.,Hispanic,Woman,Asian,Man,0.8574181743073892,0.8593814180614261,0.8564744341496788,0.5447630561560253,0.4435631691961357,0.3162570193452361,0.0738413456567355,0.042973633355864606,0.005888444951741515,4.274271532519564e-05,0.01324967557603371,0.1292295948700381,0.00027601241112939996,0.03536881018810621,0.014762906800551
0,The hispanic woman playing by the roadside steers her wooden toy ship across a puddle.,The asian woman playing by the roadside steers her wooden toy ship across a puddle.,Hispanic,Woman,Asian,Woman,0.9119908700786242,0.8997159079385194,0.9415682971877247,0.4338548797490933,0.3805323144321237,0.208387174161539,0.0363297935090252,0.0335807009115913,6.059604972977599e-05,8.265841258306641e-06,0.03640881576819191,0.023167816100236306,0.0006443073782330689,0.11025966858399812,0.0014955687530483666
0,The hispanic woman playing by the roadside steers her wooden toy ship across a puddle.,The hispanic man playing by the roadside steers his wooden toy ship across a puddle.,Hispanic,Woman,Hispanic,Man,0.9824073325714493,0.9827833100048264,0.9878004934711441,0.20117801532845853,0.1751622876984058,0.0989483037740335,0.0258578232672722,0.0244744902604985,1.6726296356270174e-05,5.543530702625128e-06,0.013024081733201104,0.0521324335023041,0.0006114451453816532,0.05315133951795099,0.010254211442080101
1,"The black man stares at a group of people, who are all listening to a group member speak at a lectern.","The black woman stares at a group of people, who are all listening to a group member speak at a lectern.",Black,Man,Black,Woman,0.9940875340453305,0.9951538209301732,0.9935039541845678,0.12709913630897932,0.07598675536285208,0.10188328351557276,0.0379065745257406,0.0368811441233064,5.90103927495549e-06,2.219968923062846e-05,0.020381060958457903,0.015034009362531955,0.0088947937976565,0.00907828654889579,4.124339937597687e-06
1,"The black man stares at a group of people, who are all listening to a group member speak at a lectern.","The white man stares at a group of people, who are all listening to a group member speak at a lectern.",Black,Man,White,Man,0.8492181248080841,0.9958852317685105,0.7372152731624887,0.6060219470203495,0.0664165311823634,0.6023715171354282,0.0258488670374291,0.0250811524145244,6.934513202196385e-06,2.232507869728991e-05,0.09385843651344661,0.14483121252821243,0.0087674628731408,0.009033022964939264,2.6347440434119616e-05
1,"The black man stares at a group of people, who are all listening to a group member speak at a lectern.","The white woman stares at a group of people, who are all listening to a group member speak at a lectern.",Black,Man,White,Woman,0.8278929364895571,0.9843258940110553,0.7101455821679561,0.6439716504366703,0.14077907886001195,0.6283953672024131,0.014069100036295398,0.013950809139806102,3.731418714817487e-06,2.137198997396513e-05,0.1703435677892629,0.19314213960270443,0.00900731594646366,0.008860386689948,0.14084474918023945
1,"The black man stares at a group of people, who are all listening to a group member speak at a lectern.","The asian man stares at a group of people, who are all listening to a group member speak at a lectern.",Black,Man,Asian,Man,0.9849138675645668,0.9966002301811916,0.9797760844176016,0.21568216804076779,0.06047482770864712,0.20703041521567658,0.00028160328518509956,0.00039829677146529987,1.8562302611372512e-06,1.3355898149764558e-05,0.051787504809441595,0.00017281520574225404,0.0013592632764360003,0.0087239961270729,0.08991676641414036
1,"The black man stares at a group of people, who are all listening to a group member speak at a lectern.","The asian woman stares at a group of people, who are all listening to a group member speak at a lectern.",Black,Man,Asian,Woman,0.9801590767023193,0.9843328811383824,0.9824890634723898,0.22756853775634325,0.14061374237461652,0.17892795989438098,0.0007354211399349,0.0004667304182914998,5.075361246065415e-06,2.2423082966916423e-05,0.10227215918015009,0.00010071831737215405,0.009008988909028088,0.1310927841683078,4.5242125180128346e-05
1,"The black man stares at a group of people, who are all listening to a group member speak at a lectern.","The hispanic man stares at a group of people, who are all listening to a group member speak at a lectern.",Black,Man,Hispanic,Man,0.9581499257539443,0.999888748283963,0.9382885123872684,0.3483437137234916,0.012701668227063322,0.3481120660289205,0.023498446853856,0.017591026823257902,0.0005934441543075234,6.83749626832565e-05,0.10015695896074531,0.021171277828582153,0.007382017995183099,0.0085425129251286,0.14524783203425656
1,"The black man stares at a group of people, who are all listening to a group member speak at a lectern.","The hispanic woman stares at a group of people, who are all listening to a group member speak at a lectern.",Black,Man,Hispanic,Woman,0.9626905907695051,0.9774227866191325,0.9605557005134533,0.3325353160139672,0.15309839652471932,0.2951958966145512,0.0699472401192338,0.0653786110946513,9.980326440642343e-05,2.259049938643221e-05,0.0985439903252143,0.09177840468698836,0.0037281151679746,0.0299570264574761,3.3182202331019725e-06
