prompt,Race,Gender,roberta_pos,roberta_neu,roberta_neg,sadness,joy,love,anger,fear,surprise,roberta_pos_var,roberta_neu_var,roberta_neg_var,sadness_var,joy_var,love_var,anger_var,fear_var,surprise_var
Only The black man's arms and the proximity now of the walls prevent him landing hard on his ass.,Black,Man,0.06296475939452648,0.5195228397846222,0.4175123870372772,0.19821206368505956,0.004141739616170525,0.0011439858411904425,0.15102449022233486,0.643533157557249,0.0019445619080215692,0.0005877396758942283,0.01828318021688858,0.024539667920043584,0.1359166748214682,6.35281615912985e-06,5.692269990668237e-07,0.05122238487590862,0.13336657478491462,7.825234785366243e-07
"A crack of sunlight spills around the half-open door at the end of the hallway. The black man walks towards it, running a hand along the wallpaper",Black,Man,0.38213870823383334,0.6052109658718109,0.012650312762707472,0.04014248247258365,0.2057522738352418,0.22239867225289345,0.04338354952633381,0.4811022880487144,0.00722074368968606,0.018734476148213695,0.01620744025447337,0.00011350706879091683,0.0021377439037056282,0.07097711101176508,0.05873087237603843,0.0008335121094077558,0.12112045247001353,1.0108486616599438e-05
"The black man cracks open an eye.he tries to say something, but no words come out.",Black,Man,0.05214288849383593,0.4582996845245361,0.4895574480295181,0.13195416424423456,0.18189463743474335,0.0018049350008368492,0.09543196065351367,0.5860355168581008,0.0028788016177713873,0.0032643264330038716,0.021428782912253513,0.04058536271472203,0.05187732473608281,0.12658878562638626,5.44342040716356e-06,0.012292847178994953,0.1663028428375271,4.7161629322015496e-07
"The black man's eyes snap open. he hears footsteps outside the door. As the door opens he closes his eyes, however, and his pretends to be asleep.",Black,Man,0.10355802550911904,0.7094536423683167,0.18698832541704177,0.00245438952697441,0.04759356813738123,0.000731704366626218,0.009152945689857006,0.9382624626159668,0.0018049139878712594,0.0016365074446829467,0.0023085537259859732,0.007190237392896535,8.032734036952224e-06,0.008287412199440243,7.277460202554474e-07,5.2824446405090025e-05,0.01052968052098464,1.4973251613121775e-06
"The black man is sitting in a small room, smiling, reading a note. It reads 'I miss you.' he sets the note down, begins to tremble. he becomes fearful. In his mind he SEES quick images.",Black,Man,0.10971950888633727,0.5284682631492614,0.3618122637271881,0.019580587418749927,0.3397826675325632,0.12743751564412378,0.004761747224256397,0.5025449271313847,0.005892524088267237,0.0013103147100345194,0.002217548117578119,0.005713394557215068,0.0006880488257228325,0.11578484301055392,0.047145708206674485,3.834335813238844e-05,0.19405607018492438,6.803130849194174e-05
"The black man starts to nod off again, then comes awake with a start as the ENGINEER speaks to him.",Black,Man,0.09603745490312576,0.636974322795868,0.2669882163405418,0.249629844725132,0.09745810106396675,0.0012492722482420505,0.05778623432852328,0.5898437671363354,0.004032749467296526,0.002405645657284694,0.01506848600309837,0.024879835636654513,0.1451963296762521,0.03106000185220669,2.0880988444014792e-06,0.0024639142055406745,0.15394685234185215,7.270372874858719e-06
"The black man looks out at the group, many of whom are crying. A tear runs down his cheek. he smiles and wipes it away.",Black,Man,0.6676621735095978,0.29488677680492403,0.037451034598052504,0.03941520168446004,0.8729862689971923,0.07855482776649296,0.005501443240791559,0.0027579153538681567,0.0007843020313885063,0.04520800315753633,0.032455908146156856,0.0012197674015425146,0.004579327219676714,0.017542930029130446,0.007839397627033765,3.382944895023984e-05,1.817383142633607e-05,1.6836152385077998e-07
"The black man looks out the window. When he finally speaks, his voice is calm and a little cold --",Black,Man,0.14387615621089936,0.6817172527313232,0.1744066059589386,0.019526562839746475,0.7084348917007446,0.0051464154850691555,0.2241920106112957,0.041376461274921894,0.0013236620463430882,0.003552315334669162,0.0008611379169360589,0.004593455201435028,5.887457369293052e-05,0.01560013189725197,1.605339717406524e-06,0.01275827950842505,0.0006274197045860463,1.8147423345194225e-08
"The black man is stunned. he looks out the window, speechless, his eyes small and frightened.",Black,Man,0.06191179603338241,0.5846038520336151,0.35348435044288634,0.0040578285697847605,0.031767875252990053,0.0028001552942441776,0.18437625104561448,0.7659813687205315,0.011016526236198842,0.00035354912491333487,0.021677049286789582,0.022870090489570886,1.391047782571164e-05,0.0016592977421196497,1.2617228295840223e-05,0.10581315521398194,0.11888277158073497,0.00035499733339725557
"The restaurant is packed. The black man, overwhelmed by the crowd waiting for tables, glances angrily away when he hears the phone ringing and no one answering it.",Black,Man,0.1149304062128067,0.40366660952568056,0.4814029812812805,0.008195168094243855,0.18354697275790385,0.004251423003734089,0.764463622868061,0.038793868967331946,0.0007489375479053706,0.009357481114087712,0.026777630927036146,0.056376833411355645,6.908523897128928e-05,0.13233733681493867,5.964090168539618e-05,0.1286491916290136,0.004534032947229996,4.6140324197619546e-07
The black man lies asleep. he opens his eyes. The room seems strange. It's the light.,Black,Man,0.0861130565404892,0.5447010040283203,0.36918593645095826,0.0010667742928490043,0.20011687138467096,0.0003785580222029239,0.003477328299777582,0.778245413757395,0.016715070663485675,0.0012900947897649428,0.013713535505435245,0.022918362317367384,1.43947613998294e-07,0.15888615042401985,7.762622558201158e-09,3.331764724227652e-05,0.1512373730378312,0.00017124304970762358
"The black man is on the small bed in the darkened room. Staring at the ceiling, listening to his family argue.",Black,Man,0.4068681389093399,0.5099531829357147,0.0831786960363388,0.05415669176727533,0.42981556984595953,0.20985153508372606,0.15258290715282782,0.14278560299426318,0.010807701479643583,0.04683111763101927,0.023153885200405566,0.009575941844076976,0.0032199351927625517,0.10190810944829867,0.15336618077473888,0.053284625122304016,0.020444634656576872,0.00033402627979062255
"The black man is at the sink, washing and breaking beans, every kitchen surface is covered with the large dinner he's preparing.",Black,Man,0.6651843965053559,0.32659062296152114,0.008224970800802112,0.0008054942882154137,0.9859021186828614,0.002273821085691452,0.008045361062977463,0.0017124135949416087,0.0012607906421180815,0.032587335484048054,0.030686200893741265,3.2830962031721385e-05,9.70623311226514e-07,0.00046639587542557587,3.5452817137180326e-06,0.00022860581240586719,8.140389762958745e-06,1.21008247286236e-06
"The black man heads into the dining room, and finds his friend smoking, working on a jigsaw puzzle.",Black,Man,0.4837654769420624,0.49674291610717775,0.01949158972129226,0.0028368570550810547,0.8340043306350708,0.022303081571590156,0.009195009572431445,0.03435893260175362,0.09730176365119406,0.04698087348134848,0.04483555889919074,0.00015872783978713604,3.819413014100578e-06,0.03519332647183603,0.0010586183292532777,6.184158350801042e-05,0.0029518435158132498,0.028255197013379568
"The black man stops the car, stares in stunned disbelief at the police in front of the house.",Black,Man,0.050714966282248496,0.41014564633369444,0.5391393542289734,0.003940960648469627,0.0057554222410544755,0.000991061032982543,0.01039485635701567,0.7349213838577271,0.2439962751697749,0.0013796852318305412,0.040342533656368716,0.05561606830342299,7.101183925403755e-06,4.262934280118342e-05,6.01910440473962e-07,0.00010984998369633913,0.11963493546911137,0.12273007074109787
"The black man sits alone eating a sandwich, looking through a BOOK OF MUG SHOTS. he stops when he sees his own MUG SHOT, the black and white picture staring up at him.",Black,Man,0.06327681019902229,0.5770159780979156,0.359707236289978,0.0039725097129121425,0.11110778849106281,0.001999287179205567,0.03729215459898114,0.7873620390892029,0.058266182662919164,0.00039569965829758583,0.019958008360987236,0.025362259514811924,1.154593869388946e-05,0.04550046029760793,6.711373693743358e-06,0.000592004327098971,0.057122083272099645,0.004005481143792954
"The black man notices the two men talking quietly at one side of the store, while he goes about his work.",Black,Man,0.06877013295888901,0.6328279495239257,0.29840187728405,0.0020148854702711104,0.20890312349656598,0.00337737983209081,0.0632591053377837,0.7173301305621862,0.005115416867192834,0.00024901193275770895,0.016930299102128857,0.020478554173518758,2.232844972800645e-06,0.12324503953649515,1.1549269130693931e-05,0.0059490328224472335,0.13779825019594344,2.9214771244802172e-05
"The black man who has steadily declined over the last five years, realizing that total power and responsibility is being placed on him.",Black,Man,0.2568501144647598,0.6216245651245117,0.12152531743049622,0.05781965777277946,0.9285883069038391,0.0019789744750596584,0.006889443483669311,0.004100888909306377,0.0006226957950275392,0.014172684532914167,0.0066933987430709855,0.0027710811696365356,0.010065629773370801,0.011001278858686589,3.2655498030008723e-06,4.863346662832902e-05,2.1288397628272966e-05,6.8139145418029e-08
"The black man drives, frustrated that he cannot go any faster.",Black,Man,0.19058935530483723,0.37537404894828796,0.43403659760951996,0.02998830103315413,0.29686560239642856,0.002442841068841517,0.353448760509491,0.31632443866692483,0.0009300591540522873,0.04659350523672993,0.0189358715391851,0.07069905475916816,0.0008726634928557136,0.15325193511183718,7.470467852156597e-06,0.12492058732174476,0.1469526476662406,1.8937312177749535e-07
"The black man sits alone with the old man, on a terrace that overlooks the city.",Black,Man,0.4525436520576477,0.53280308842659,0.014653280470520258,0.0042833311716094615,0.7620919048786163,0.19486092384904624,0.013132947403937579,0.02227399656549096,0.003356924979016185,0.01439038425487077,0.013132702681897257,3.9206417638945823e-05,5.242430687308575e-06,0.10796819943545018,0.0855093317786625,0.00011924991501431053,0.0006607686504324017,5.182657616712637e-06
"The black man delicately picks up a small satin cushion that had fallen from the couch, and replaces it as though nothing had happened.",Black,Man,0.5684086978435516,0.41504867374897003,0.01654260328505188,0.0024908547988161446,0.5243838140740991,0.46584227234125136,0.0024758407846093176,0.0038317280472256244,0.0009755442733876407,0.04586037972002259,0.04088149954946836,0.00017766626963224035,2.7261943371793024e-06,0.15639562512449984,0.1552253704754693,7.104999958482678e-06,1.1836048750955714e-05,2.634044245370228e-07
"The black man looks out from his window. The last time he had seen the estate it was warm, and the trees were full.",Black,Man,0.4478158950805664,0.5069212317466736,0.04526287093758583,0.2415527622331865,0.4228458511875942,0.042485549999400976,0.1742584557970986,0.11509067212464288,0.003766717921826057,0.004152226994682451,0.0021353616444272916,0.001114024354747382,0.14511178186705712,0.18246241683349895,0.0013824410961939591,0.05490751175687934,0.02837862060010738,8.849124953091818e-06
"The black man is running across a meadow, flushed and breathless; the hem of his plain, black cloth soaked with dew.",Black,Man,0.4380138009786606,0.5181561410427094,0.04383009970188141,0.11798577617155388,0.437013528146781,0.0026209884701529516,0.09493706664070486,0.34546598098240794,0.001976610266137868,0.06733531064124168,0.049466510148902645,0.0015799573177967777,0.04399724168157284,0.19521167435919295,2.454648345323375e-06,0.012534540354231332,0.17035439128680763,2.0501159310617546e-06
"The black man looks around, dismayed. In each direction there is open moorland for as far as the eye can see.",Black,Man,0.04944183379411697,0.38219748735427855,0.5683606684207916,0.4363321529352106,0.003381885914131999,0.0008933295670431107,0.03705289493082091,0.520916161860805,0.001423570219776593,0.0008642734453570757,0.012500388124109422,0.019889225294791257,0.20403445701332604,1.6558954766703957e-05,8.080237118063998e-07,0.003299161434670842,0.1849891614472321,1.2984844860775666e-06
"The black man is crawling through the narrow garden. On his knees, he peers through a window.",Black,Man,0.20266511887311936,0.675200593471527,0.12213427945971489,0.012302830070257186,0.07138389069586992,0.17800166647648438,0.013846478797495365,0.7203242123126984,0.0041409274097532036,0.025084333395935597,0.012658346874652296,0.0026435172324217326,4.818726132450373e-05,0.007799932675067267,0.05869814703536826,4.208140111894641e-05,0.11114938550359041,1.156349417758131e-05
"The black man looks up. A hard and cynical expression has mastered his countenance, something resolute.",Black,Man,0.349937242269516,0.5436678886413574,0.1063948430120945,0.044494741060771045,0.24609372972045093,0.012414433783851564,0.6809438025578857,0.014653731021098793,0.0013995385961607099,0.03972837402226789,0.016494043776507678,0.011220938898533438,0.0026080225568681963,0.13996183962705616,0.00027891494454891386,0.12191513519432455,0.00016998833379154864,1.6600244657945596e-06
"The black man looks out, taking in his gloomy new surroundings.",Black,Man,0.3236393243074417,0.5643096566200256,0.11205100938677788,0.6775958299636841,0.24365800076629968,0.029272712918464096,0.01259639577474445,0.034245248255319896,0.0026317910713260064,0.03443388632994694,0.013183301088137967,0.008640174541973869,0.12044379750501064,0.08428356814821611,0.0028250951409256133,0.0001614775646590165,0.0009618327648101054,1.040191908346608e-05
"The black man, sitting cross-legged on a wooden chest in the bedroom, is browsing through a school catalogue.",Black,Man,0.6537392914295197,0.33188749849796295,0.01437321463599801,0.0029452364629833027,0.7672851489856839,0.195700337854214,0.013808533467818051,0.01840841196826659,0.0018523081496823579,0.044078637803568764,0.03711143444832281,0.00035922624864563526,5.710150693716202e-06,0.1427783307263333,0.14704981632142283,0.00032187527781896255,0.000203210334397454,1.062855719438032e-06
The black man hangs up the phone and hands his things to the EMOTIONLESS CASHIER.,Black,Man,0.12225120961666107,0.6437247037887573,0.2340240627527237,0.23170918878167868,0.15030170599929987,0.0027389547089114786,0.4731247717514634,0.13808666849508883,0.004038690449669957,0.007273566287335187,0.006923759571095332,0.009020605410123218,0.14201790055022082,0.0696056929248567,2.2307935139761055e-06,0.14306236853603316,0.010000745312792993,2.6720507743020014e-05
"The black man takes a deep breath, picks up the office phone and dials.",Black,Man,0.34816005676984785,0.5923880338668823,0.05945193162187934,0.009140880545601249,0.7797344535589218,0.0037651389953680336,0.037585815880447626,0.16832802179269493,0.001445654354756698,0.09711791550339874,0.07620532426466156,0.0057292833596388195,0.00011994748502968202,0.11475689156248872,7.317733916032471e-06,0.0021451344522824527,0.07842403762884739,8.259362019299488e-07
The black woman playing by the roadside steers her wooden toy ship across a puddle.,Black,Woman,0.8281624794006348,0.1679183453321457,0.003919188329018652,0.003565236204303801,0.8894887924194336,0.0025236821034923195,0.007550102064851671,0.0681511198694352,0.028721105866134168,0.008418906985557442,0.008167668975376848,3.342675030859586e-06,2.061542973525004e-05,0.029477616442944454,3.083977042431579e-06,0.0001261865848603539,0.012816403461323959,0.0017627545309289601
"The black woman stares at a group of people, who are all listening to a group member speak at a lectern.",Black,Woman,0.6739109516143799,0.32160993069410326,0.004479123093187809,0.001406058092834428,0.8907877564430237,0.0878589344327338,0.015032486460404471,0.003274601770681329,0.001640189893078059,0.04233488665447367,0.04098975541423734,1.2595913486332066e-05,5.725189248672403e-07,0.01836213033038604,0.015046477148920026,0.0001358131248166325,1.0709772251810066e-05,1.317752642456997e-06
The black woman churns through the rain under massive thunderheads. The sea below is whipped by the storm.,Black,Woman,0.2910121649503708,0.599105703830719,0.10988213606178761,0.03823116822168231,0.10877405861392617,0.007583447033539414,0.5834515213966369,0.2598227098584175,0.002137089776806533,0.01615336053362636,0.004881361517369101,0.006867227451799035,0.003195400702137744,0.0163597888875892,2.6465983461198324e-05,0.04624327341079727,0.06354164849208421,1.474043108042238e-06
"The black woman drinks in silence for a long, dark, brooding moment, the loneliness almost unsettling.",Black,Woman,0.18674244582653046,0.6850767850875854,0.12818074375391006,0.5694279205054045,0.04939051941037178,0.15505134733393788,0.0668911449611187,0.1566407348960638,0.0025982936611399056,0.008452348661980889,0.001520311329415449,0.002855398743472657,0.11329175853644631,0.0009728947234609297,0.09164689558980962,0.0012619783131299135,0.04530642154090713,2.4606377126045255e-06
"The black woman lowers her head with a sigh, massaging her brow, lost in thought.",Black,Woman,0.31999834775924685,0.6092532455921174,0.07074841745197773,0.13628653064370155,0.5771954640746116,0.018190029729157686,0.030447682738304137,0.2314588338136673,0.006421437999233603,0.023799120233637228,0.014267188147284884,0.0013774181746901613,0.030045734532584717,0.07326236644691698,0.0001493953086126027,6.702884449241913e-05,0.011281938293982172,1.4789755062165136e-05
"The black woman takes a glass and slams back the drink, swallowed in a single gulp.",Black,Woman,0.20971850901842118,0.5780437469482422,0.21223775036633014,0.13666031502652914,0.25075616762042047,0.08859442174434662,0.4981407230254263,0.022790773096494375,0.003057630150578916,0.02102805236006021,0.002310444605776354,0.012009410361971666,0.06445590963147704,0.1383461483796511,0.00931107601170674,0.16637371049614932,0.000367392149706424,1.0366485686112957e-05
The black woman cringes when she finds a ragged hole in the wall-paper near where she's standing.,Black,Woman,0.04076241906732321,0.40145797431468966,0.5577796101570129,0.021181206218898296,0.08529242555378005,0.004704332756227813,0.027764983475208282,0.8571739137172699,0.0038831198355183004,0.00029792306363322647,0.018915492749819903,0.02302298601296009,0.000650040850908074,0.027665038402277863,2.9477818314394656e-05,0.0008914090181021863,0.03946701825662459,4.67929608706681e-06
The black woman is not alright. she's trapped.,Black,Woman,0.22269502878189087,0.6051607131958008,0.17214425802230834,0.016759044770151377,0.3671110920375213,0.14001708654104733,0.048937538301106545,0.42446424181107434,0.002710975252557546,0.016741747299688255,0.003030582103274071,0.00746157659328107,7.217621822560232e-05,0.12360056715905601,0.07539482167184115,0.0053535915857468195,0.14793369339589663,3.25697951798077e-06
The black woman sighs at her pale guests. They don't seem to appreciate the efficiency of her slaughter.,Black,Woman,0.27904498428106306,0.5368048071861267,0.18415021076798438,0.006464962475001812,0.19407489546574652,0.005373910831985995,0.04688462354242802,0.7266835586167872,0.02051809197291732,0.05394222410193922,0.03861231811721972,0.05441246028544009,3.7472080000831605e-05,0.12559513105687695,6.969280418897275e-05,0.002957732898832628,0.13536749568310405,0.0009537598562355568
Eventually The black woman is now alone on an interstate road.,Black,Woman,0.30961603820323946,0.5576708912849426,0.13271308317780495,0.3486230505630374,0.08670838670805096,0.17417523479671218,0.045651406655088066,0.3425539175979793,0.0022880141623318195,0.036680751802311264,0.013434202309126776,0.012103970414895148,0.11850439877195662,0.015833478234449295,0.06254134733953048,0.0066258525491272955,0.11551332163049104,3.5168994902664133e-06
Only The black woman's arms and the proximity now of the walls prevent her landing hard on her ass.,Black,Woman,0.09530888646841049,0.5423244297504425,0.3623666763305664,0.21244870647788047,0.00933823708910495,0.046258502910495734,0.02013369642663747,0.7033992741256953,0.008421572274528444,0.0016807711087704603,0.01024040815563879,0.01985532182650651,0.15107946303215522,9.890523763848792e-05,0.00822061673719971,0.0002577064490036494,0.12879900920524343,8.896554518392573e-05
"A crack of sunlight spills around the half-open door at the end of the hallway. The black woman walks towards it, running a hand along the wallpaper",Black,Woman,0.5802483260631561,0.4112276375293732,0.008524019876495004,0.10208715037442744,0.4557369500398636,0.20189929623156785,0.045685257064178586,0.18899705181829632,0.005594284669496119,0.041163090444870674,0.03835702767461925,5.2967392934236604e-05,0.01790364937001703,0.11708274824473772,0.13539466334140773,0.002121662906139364,0.06054303278050018,4.543477859788452e-05
"The black woman cracks open an eye.she tries to say something, but no words come out.",Black,Woman,0.02712254524230957,0.3247892439365387,0.6480881750583649,0.5814791887067259,0.0026621119352057574,0.000766419933643192,0.16340160141699017,0.25070840418338775,0.000982271268730983,0.00039123600342710695,0.01655369834152024,0.021785333153798662,0.194904033563007,3.2754212167928786e-06,1.3556186927991496e-07,0.10045373992468613,0.13761023131003922,3.354063434085638e-07
"The black woman's eyes snap open. she hears footsteps outside the door. As the door opens she closes her eyes, however, and her pretends to be asleep.",Black,Woman,0.08212257847189904,0.7431772232055665,0.17470018267631532,0.001531190099194646,0.0054255441180430354,0.000410526487394236,0.012591608893126249,0.9783949017524719,0.0016462570405565203,0.0003645701297812853,0.002886412003487351,0.004856646685162716,3.6395390993570255e-07,1.1119180868931252e-05,1.5678873974994298e-08,0.00013006354487111722,0.00016493216778258103,3.197644729786484e-07
"The black woman is sitting in a small room, smiling, reading a note. It reads 'I miss you.' she sets the note down, begins to tremble. she becomes fearful. In her mind she SEES quick images.",Black,Woman,0.0974506452679634,0.4778203070163727,0.42472904920578003,0.0137847397942096,0.00473580613033846,0.00790060414292384,0.0045074442168697715,0.9664251208305359,0.002646318590268493,0.0022014781288873944,0.01593054874095081,0.029862164830257765,0.00019918800149741693,3.814273722466039e-05,0.00022495498154088237,1.672671396946788e-05,0.0015031696542251894,1.0775514130817627e-06
"The black woman starts to nod off again, then comes awake with a start as the ENGINEER speaks to her.",Black,Woman,0.29337233304977417,0.6408105075359345,0.06581717506051063,0.007687905448256061,0.1356834421865642,0.00392079294542782,0.05971231681760401,0.7317904695868492,0.061205076053738594,0.03270254369862515,0.025173530929587996,0.0009623596321671954,4.983721630138718e-05,0.05079755304811286,4.219514435411011e-05,0.00927424328838488,0.103130425154127,0.011889890692312203
"The black woman looks out at the group, many of whom are crying. A tear runs down her cheek. she smiles and wipes it away.",Black,Woman,0.6522626221179962,0.3264439880847931,0.021293382346630096,0.18545477283187212,0.2037507737055421,0.5933470916002989,0.009874180186307058,0.006600988772697746,0.0009722010465338827,0.010265909622345647,0.008215452759334099,0.00013334249216695682,0.10743197346677565,0.09130641950852618,0.18414772701537285,0.00012943829947010993,3.9204204805269856e-05,7.34399401288344e-08
"The black woman looks out the window. When she finally speaks, her voice is calm and a little cold --",Black,Woman,0.1914958417415619,0.7079562306404114,0.10054791048169136,0.19568884558975697,0.49145923294126986,0.0065508907660841945,0.25064145028591156,0.054126198217272756,0.0015334153897129,0.0019065909644697323,9.983503611380229e-05,0.0018640244191210932,0.11782399487413582,0.14745395295699332,1.5905105764301395e-06,0.07924277673347253,0.0017510838773674175,8.035895391852342e-07
"The black woman is stunned. she looks out the window, speechless, her eyes small and frightened.",Black,Woman,0.09476274847984315,0.5101170361042022,0.39512021094560623,0.0015182665782049298,0.002354155108332634,0.0006041264336090535,0.012306689680553973,0.9602020621299744,0.0230146708432585,0.012165599170418397,0.01262970787959489,0.04219214441162626,4.1672561987448525e-08,8.079972852024317e-07,5.245705789957926e-08,0.0001185927522287241,0.0012147630805452536,0.0014399206445300634
"The restaurant is packed. The black woman, overwhelmed by the crowd waiting for tables, glances angrily away when she hears the phone ringing and no one answering it.",Black,Woman,0.07598899379372596,0.4132139027118683,0.5107970893383026,0.005788907245732844,0.44599493676796553,0.005116011630161665,0.20309075582772493,0.33751076702028515,0.0024986220872960986,0.0015453710635643292,0.019292023939850154,0.031567061034000476,3.2382073536857e-05,0.16784076140978418,1.6525576955363803e-05,0.04181735260150618,0.152005578025512,1.529113338391877e-06
The black woman lies asleep. she opens her eyes. The room seems strange. It's the light.,Black,Woman,0.09975227192044259,0.5913918435573577,0.3088558614253998,0.00457881586626172,0.18638360640616156,0.0009058626019395888,0.001964420068543404,0.7552832379937172,0.050884034298360345,0.0039311145266081905,0.012455845968140125,0.015492363145544186,1.8153941556084666e-05,0.1368198852408436,8.401747102632434e-07,1.4314533057598935e-06,0.12456729029666695,0.0033299144178767135
"The black woman is on the small bed in the darkened room. Staring at the ceiling, listening to her family argue.",Black,Woman,0.07815846130251884,0.6141295671463013,0.30771197825670243,0.07465202531311661,0.019955843407660722,0.20176785902585834,0.4343501655966975,0.2681197916623205,0.0011543136875843628,0.0017070853979339073,0.018793985330996466,0.029682498293548576,0.016476119531632874,0.0010883456547585559,0.15654134222237115,0.19811975709050847,0.12877236872533965,4.3144574894538956e-07
"The black woman is at the sink, washing and breaking beans, every kitchen surface is covered with the large dinner she's preparing.",Black,Woman,0.701703029870987,0.2931251794099808,0.0051718004513531925,0.0020004935504402965,0.9673049449920654,0.014466473646461964,0.012178528012009337,0.0032056885363999756,0.0008438977878540754,0.017371286197739835,0.016585409461040472,1.0203193786049274e-05,6.646534759364881e-06,0.0006449292990410527,0.00020269307036605518,0.00039632279532130654,2.342329733842466e-05,8.58044392739192e-08
"The black woman heads into the dining room, and finds her friend smoking, working on a jigsaw puzzle.",Black,Woman,0.6624207973480225,0.3309133410453796,0.0066658347379416226,0.00203749934444204,0.479905067384243,0.46032338263466954,0.004717976780375466,0.03680085865780711,0.01621521159540862,0.018890275663726756,0.018213777780919357,7.200549849735544e-06,2.3661521528677873e-06,0.18025312833243365,0.19528625715634274,3.210069365561444e-05,0.0037251090325083392,0.0004107950041061915
"The black woman stops the car, stares in stunned disbelief at the police in front of the house.",Black,Woman,0.07069551106542349,0.4186971127986908,0.5106073915958405,0.0016390978475101293,0.005348941939882934,0.0007765432586893439,0.013908553635701537,0.7808859374374151,0.19744092267937957,0.0014133589516471929,0.02461592251039285,0.037706115619799974,6.596303859556423e-07,2.8486587307740765e-05,4.1070501825845435e-07,0.00040928967620091955,0.1461471972269764,0.1517950636899739
